order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason
ORD02589,2026-03-21 18:55:00,near metro 7th cross jayanagar bengaluru,Bengaluru,560011,C0611,0,8.7,evening,delivered,
ORD02590,2026-03-28 11:45:00,beside park 4th cross jayanagar,Bengaluru,560011,C0242,1,2.2,morning,delivered,
ORD02591,2026-03-03 13:55:00,close to lake 11th crs btm layout blru,Bengaluru,560076,C0419,0,10.7,afternoon,failed,rescheduled
ORD02592,2026-03-16 20:55:00,opp school 8th cross whitefield bengaluru,Bengaluru,560066,C1190,4,13.0,night,delivered,
ORD02593,2026-03-15 16:35:00,near temple 8th crs kengeri blru,Bengaluru,560060,C0197,0,7.9,afternoon,delivered,
ORD02594,2026-03-18 13:55:00,opp school 4th cross electronic city bengaluru,Bengaluru,560000,C1044,2,10.1,afternoon,failed,pincode_mismatch
ORD02595,2026-03-14 16:25:00,behind mall 8th cross whitefield bengaluru,Bengaluru,560066,C1078,0,15.4,morning,delivered,
ORD02596,2026-03-21 11:55:00,beside park 7th cross jayanagar bengaluru,Bengaluru,560011,C0318,0,12.2,morning,delivered,
ORD02597,2026-03-12 20:25:00,beside park 4th crs whitefield blru,Bengaluru,,C0364,2,7.1,night,delivered,
ORD02598,2026-03-12 11:15:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103,C0321,1,9.3,morning,delivered,
ORD02599,2026-03-10 18:55:00,beside park 11th crs marathahalli blru,Bengaluru,560037,C0252,1,8.8,evening,failed,pincode_mismatch
ORD02600,2026-03-02 20:55:00,behind mall 1th cross electronic city bengaluru,Bengaluru,560100,C1085,0,11.3,night,failed,wrong_address
ORD02601,2026-03-21 09:45:00,behind mall 5th cross hsr layout,Bengaluru,560102,C1123,2,9.0,morning,delivered,
ORD02602,2026-03-27 16:15:00,opp school 5th cross marathahalli bengaluru,Bengaluru,560037,C0469,1,8.4,afternoon,delivered,
ORD02603,2026-03-28 16:45:00,near metro 2th cross whitefield ???,Bengaluru,560066,C0595,2,18.7,afternoon,failed,customer_unavailable
ORD02604,2026-03-08 20:35:00,near temple 6th cross kengeri,Bengaluru,560060,C0055,0,7.1,night,delivered,
ORD02605,2026-03-19 16:55:00,opp school 7th cross bellandur bengaluru,Bengaluru,560103,C1190,1,6.1,afternoon,delivered,
ORD02606,2026-03-03 18:45:00,opp school 10th cross hsr layout bengaluru,Bengaluru,560102,C0614,0,19.6,evening,delivered,
ORD02607,2026-03-22 20:45:00,close to lake 10th cross kengeri bengaluru,Bengaluru,560060,C0800,3,17.6,night,delivered,
ORD02608,2026-03-28 16:15:00,opp school 8th cross hsr layout,Bengaluru,560102,C0933,0,10.1,afternoon,delivered,
ORD02609,2026-03-27 13:35:00,behind mall 8th cross jp nagar bengaluru,Bengaluru,560078,C0384,3,15.4,morning,failed,pincode_mismatch
ORD02610,2026-03-02 20:05:00,beside park 6th cross btm layout bengaluru,Bengaluru,560076,C1171,0,6.4,night,delivered,
ORD02611,2026-03-06 13:25:00,opp school 4th cross whitefield bengaluru,Bengaluru,560066,C0833,0,13.5,afternoon,failed,rescheduled
ORD02612,2026-03-26 11:25:00,near metro 11th cross whitefield bengaluru,Bengaluru,560066,C0381,2,12.6,morning,failed,wrong_address
ORD02613,2026-03-17 16:05:00,near metro 3th cross bellandur bengaluru,Bengaluru,560103,C0871,1,13.0,afternoon,delivered,
ORD02614,2026-03-16 09:45:00,beside park 7th crs whitefield blru,Bengaluru,560066,C0668,1,16.4,morning,delivered,
ORD02615,2026-03-22 09:05:00,near metro 7th crs electronic city blru,Bengaluru,560000,C0056,0,7.9,morning,delivered,
ORD02616,2026-03-20 09:35:00,near metro 3th cross hsr layout bengaluru ???,Bengaluru,560102,C0161,0,19.0,morning,delivered,
ORD02617,2026-03-04 16:35:00,beside park 3th cross electronic city bengaluru,Bengaluru,560100,C1133,0,12.1,night,delivered,
ORD02618,2026-03-17 20:05:00,close to lake 9th cross jp nagar bengaluru,Bengaluru,560078,C0978,0,10.4,night,delivered,
ORD02619,2026-03-07 16:45:00,near temple 6th crs indiranagar blru ???,Bengaluru,560038,C0919,3,1.6,afternoon,delivered,
ORD02620,2026-03-18 09:15:00,opp school 8th cross indiranagar bengaluru,Bengaluru,,C1141,0,5.6,morning,delivered,
ORD02621,2026-03-24 09:25:00,beside park 12th cross indiranagar,Bengaluru,560038,C0442,0,5.2,morning,delivered,
ORD02622,2026-03-09 16:45:00,near metro 2th cross btm layout bengaluru,Bengaluru,560076,C0848,1,19.6,afternoon,delivered,
ORD02623,2026-03-16 16:35:00,behind mall 5th crs btm layout,Bengaluru,560076,C0906,3,11.7,afternoon,delivered,
ORD02624,2026-03-12 20:15:00,near metro 11th cross jp nagar bengaluru,Bengaluru,560078,C0656,0,4.4,night,delivered,
ORD02625,2026-03-05 18:35:00,opp school 1th cross electronic city bengaluru,Bengaluru,560100,C0587,1,6.5,evening,failed,wrong_address
ORD02626,2026-03-24 09:35:00,near metro 11th crs electronic city blru,Bengaluru,560100,C0752,2,12.0,morning,failed,out_of_zone
ORD02627,2026-03-21 09:15:00,near temple 5th cross marathahalli bengaluru,Bengaluru,,C0283,2,9.4,morning,delivered,
ORD02628,2026-03-01 20:35:00,behind mall 10th cross indiranagar bengaluru,Bengaluru,560000,C1037,3,12.8,night,delivered,
ORD02629,2026-03-26 20:15:00,opp school 5th cross btm layout bengaluru,Bengaluru,560076,C0079,0,5.1,night,failed,pincode_mismatch
ORD02630,2026-03-03 11:25:00,close to lake 11th cross whitefield bengaluru,Bengaluru,560066,C0508,2,17.6,morning,delivered,
ORD02631,2026-03-24 09:05:00,close to lake 12th cross bellandur bengaluru,Bengaluru,,C0340,0,18.2,evening,failed,rescheduled
ORD02632,2026-03-22 13:05:00,beside park 4th crs hsr layout blru,Bengaluru,560102,C0237,0,9.3,afternoon,delivered,
ORD02633,2026-03-18 16:45:00,near metro 2th cross marathahalli bengaluru,Bengaluru,560037,C0517,3,5.4,afternoon,failed,rescheduled
ORD02634,2026-03-05 16:35:00,opp school 8th cross jayanagar bengaluru,Bengaluru,560011,C0332,0,3.9,afternoon,delivered,
ORD02635,2026-03-26 13:35:00,near temple 11th cross bellandur bengaluru,Bengaluru,,C0475,1,6.9,afternoon,failed,customer_unavailable
ORD02636,2026-03-04 13:35:00,near temple 5th cross hsr layout bengaluru,Bengaluru,560102,C0682,0,6.3,afternoon,delivered,
ORD02637,2026-03-25 13:25:00,near metro 12th cross btm layout bengaluru,Bengaluru,560076,C0586,0,6.0,afternoon,delivered,
ORD02638,2026-03-22 13:05:00,beside park 9th crs electronic city blru,Bengaluru,560100,C0043,1,17.8,afternoon,delivered,
ORD02639,2026-03-26 11:45:00,opp school 8th cross bellandur,Bengaluru,560103,C0248,0,8.5,morning,delivered,
ORD02640,2026-03-28 16:25:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011,C0405,0,16.1,afternoon,failed,customer_unavailable
ORD02641,2026-03-27 20:15:00,near temple 10th cross marathahalli bengaluru,Bengaluru,,C0742,3,17.4,evening,delivered,
ORD02642,2026-03-01 16:25:00,close to lake 9th cross indiranagar bengaluru,Bengaluru,560000,C0310,3,10.6,afternoon,delivered,
ORD02643,2026-03-10 11:15:00,opp school 3th cross marathahalli bengaluru,Bengaluru,560037,C0839,1,5.0,afternoon,delivered,
ORD02644,2026-03-24 16:35:00,near metro 2th cross indiranagar bengaluru,Bengaluru,560038,C0915,0,17.8,afternoon,delivered,
ORD02645,2026-03-22 13:45:00,opp school 7th cross jp nagar bengaluru,Bengaluru,560078,C0826,1,6.1,afternoon,delivered,
ORD02646,2026-03-23 18:25:00,close to lake 7th cross marathahalli bengaluru,Bengaluru,560037,C0392,4,1.1,evening,failed,wrong_address
ORD02647,2026-03-23 09:55:00,behind mall 1th cross marathahalli bengaluru,Bengaluru,560037,C0209,3,10.2,morning,failed,rescheduled
ORD02648,2026-03-04 18:05:00,near metro 1th cross hsr layout bengaluru,Bengaluru,560102,C0749,0,16.5,evening,delivered,
ORD02649,2026-03-12 09:05:00,near temple 6th cross whitefield bengaluru,Bengaluru,560066,C0173,3,18.0,morning,failed,wrong_address
ORD02650,2026-03-17 16:05:00,near temple 3th cross marathahalli bengaluru,Bengaluru,560037,C1013,0,14.6,afternoon,failed,pincode_mismatch
ORD02651,2026-03-11 11:15:00,beside park 11th crs bellandur blru,Bengaluru,560103,C0852,2,19.9,morning,failed,customer_unavailable
ORD02652,2026-03-10 09:45:00,close to lake 1th cross hsr layout bengaluru,Bengaluru,560102,C1156,3,17.0,evening,failed,pincode_mismatch
ORD02653,2026-03-06 20:25:00,near metro 4th cross jp nagar bengaluru,Bengaluru,,C0336,1,8.5,night,delivered,
ORD02654,2026-03-15 13:05:00,near temple 5th cross hsr layout bengaluru,Bengaluru,560102,C0318,1,4.7,afternoon,failed,wrong_address
ORD02655,2026-03-22 13:55:00,close to lake 5th cross btm layout bengaluru,Bengaluru,560000,C1072,0,1.8,afternoon,delivered,
ORD02656,2026-03-06 18:45:00,opp school 10th cross kengeri bengaluru,Bengaluru,560060,C0358,1,11.1,afternoon,delivered,
ORD02657,2026-03-04 13:05:00,behind mall 8th cross electronic city bengaluru,Bengaluru,560100,C1100,1,13.8,afternoon,failed,out_of_zone
ORD02658,2026-03-09 13:45:00,opp school 12th cross jayanagar bengaluru,Bengaluru,560011,C1072,0,10.0,afternoon,delivered,
ORD02659,2026-03-12 16:25:00,near metro 4th cross whitefield bengaluru ???,Bengaluru,560066,C0952,1,13.3,afternoon,delivered,
ORD02660,2026-03-02 18:45:00,opp school 6th cross btm layout bengaluru ???,Bengaluru,560076,C0485,0,16.0,evening,failed,wrong_address
ORD02661,2026-03-19 20:35:00,near metro 11th cross electronic city bengaluru,Bengaluru,,C0891,0,1.9,night,failed,customer_unavailable
ORD02662,2026-03-22 16:05:00,beside park 4th cross indiranagar bengaluru,Bengaluru,560038,C0320,0,8.4,afternoon,delivered,
ORD02663,2026-03-03 09:05:00,beside park 12th cross whitefield bengaluru,Bengaluru,560066,C1173,2,3.3,morning,delivered,
ORD02664,2026-03-03 09:45:00,beside park 8th cross electronic city bengaluru,Bengaluru,560100,C0463,2,1.1,morning,delivered,
ORD02665,2026-03-03 18:25:00,near temple 3th cross electronic city bengaluru,Bengaluru,560100,C0771,1,7.9,evening,delivered,
ORD02666,2026-03-13 09:05:00,opp school 6th cross jp nagar bengaluru,Bengaluru,560078,C1188,2,1.4,morning,delivered,
ORD02667,2026-03-03 13:35:00,near metro 8th cross btm layout bengaluru,Bengaluru,560076,C0250,0,3.4,afternoon,delivered,
ORD02668,2026-03-17 18:35:00,beside park 12th cross electronic city bengaluru,Bengaluru,560100,C0233,3,18.6,evening,failed,wrong_address
ORD02669,2026-03-24 13:15:00,behind mall 7th cross hsr layout,Bengaluru,560102,C0153,0,14.3,afternoon,delivered,
ORD02670,2026-03-03 20:25:00,behind mall 11th crs jp nagar blru,Bengaluru,560078,C0521,3,14.0,night,failed,wrong_address
ORD02671,2026-03-16 20:05:00,near temple 2th crs hsr layout blru,Bengaluru,560102,C0186,3,9.8,night,failed,pincode_mismatch
ORD02672,2026-03-01 16:15:00,beside park 5th crs hsr layout,Bengaluru,560102,C0650,4,9.9,afternoon,delivered,
ORD02673,2026-03-24 11:35:00,beside park 5th cross jayanagar bengaluru,Bengaluru,,C0143,1,19.2,night,delivered,
ORD02674,2026-03-11 13:35:00,near metro 3th crs hsr layout blru,Bengaluru,560102,C0602,1,18.9,afternoon,delivered,
ORD02675,2026-03-26 20:05:00,behind mall 2th cross indiranagar bengaluru,Bengaluru,560038,C0866,0,5.3,evening,delivered,
ORD02676,2026-03-03 13:15:00,opp school 2th cross marathahalli bengaluru,Bengaluru,560037,C0020,1,9.1,afternoon,delivered,
ORD02677,2026-03-21 09:25:00,close to lake 2th cross marathahalli bengaluru,Bengaluru,560037,C0496,0,14.1,morning,delivered,
ORD02678,2026-03-16 20:05:00,close to lake 12th cross hsr layout bengaluru ???,Bengaluru,560102,C1080,2,1.9,night,delivered,
ORD02679,2026-03-04 09:25:00,behind mall 8th cross whitefield bengaluru,Bengaluru,560066,C0961,0,17.3,morning,delivered,
ORD02680,2026-03-16 16:45:00,opp school 2th cross whitefield bengaluru,Bengaluru,560066,C0100,1,7.8,night,delivered,
ORD02681,2026-03-07 09:45:00,near metro 10th cross jayanagar bengaluru ???,Bengaluru,560011,C0347,0,15.2,morning,delivered,
ORD02682,2026-03-24 09:25:00,opp school 9th crs bellandur blru,Bengaluru,560103,C1035,3,1.6,morning,delivered,
ORD02683,2026-03-24 16:15:00,close to lake 2th crs btm layout blru,Bengaluru,560076,C0781,1,17.9,afternoon,delivered,
ORD02684,2026-03-17 20:35:00,close to lake 11th crs indiranagar blru,Bengaluru,560038,C0308,3,1.5,night,delivered,
ORD02685,2026-03-11 16:45:00,opp school 2th cross hsr layout bengaluru,Bengaluru,560102,C0439,3,3.8,afternoon,delivered,
ORD02686,2026-03-04 13:35:00,opp school 5th cross kengeri bengaluru,Bengaluru,560060,C0413,2,14.3,afternoon,failed,rescheduled
ORD02687,2026-03-16 11:55:00,opp school 1th cross jp nagar bengaluru,Bengaluru,560078,C0986,0,15.9,morning,delivered,
ORD02688,2026-03-21 09:25:00,close to lake 6th cross jayanagar bengaluru,Bengaluru,560011,C0464,0,14.5,morning,delivered,
ORD02689,2026-03-12 18:25:00,close to lake 10th cross btm layout bengaluru,Bengaluru,560076,C0943,2,11.4,evening,delivered,
ORD02690,2026-03-05 13:35:00,near temple 3th cross bellandur bengaluru,Bengaluru,560103,C0151,2,2.9,afternoon,failed,customer_unavailable
ORD02691,2026-03-01 09:05:00,behind mall 7th cross whitefield bengaluru,Bengaluru,560066,C0591,0,19.0,morning,delivered,
ORD02692,2026-03-05 11:15:00,beside park 4th cross hsr layout bengaluru,Bengaluru,,C0122,0,5.3,morning,delivered,
ORD02693,2026-03-19 13:15:00,near metro 8th cross bellandur bengaluru,Bengaluru,560103,C0229,0,10.1,afternoon,failed,out_of_zone
ORD02694,2026-03-13 11:15:00,near temple 6th crs kengeri blru,Bengaluru,560060,C0618,1,12.7,morning,delivered,
ORD02695,2026-03-18 20:45:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,560000,C0458,2,5.7,night,failed,customer_unavailable
ORD02696,2026-03-09 09:55:00,beside park 8th cross jp nagar,Bengaluru,560078,C0730,0,6.8,morning,delivered,
ORD02697,2026-03-17 20:45:00,near metro 1th cross electronic city bengaluru,Bengaluru,560100,C1060,0,6.0,night,delivered,
ORD02698,2026-03-24 09:15:00,behind mall 9th cross electronic city bengaluru,Bengaluru,560100,C0873,0,10.1,morning,delivered,
ORD02699,2026-03-28 09:25:00,beside park 7th cross jayanagar bengaluru,Bengaluru,,C0823,0,15.1,morning,delivered,
ORD02700,2026-03-04 11:05:00,near metro 6th cross whitefield bengaluru,Bengaluru,560066,C0234,4,14.7,morning,delivered,
ORD02701,2026-03-02 13:55:00,opp school 8th cross whitefield bengaluru ???,Bengaluru,560066,C1103,1,2.5,afternoon,failed,pincode_mismatch
ORD02702,2026-03-10 09:05:00,beside park 3th cross indiranagar bengaluru,Bengaluru,560038,C0884,0,3.5,morning,delivered,
ORD02703,2026-03-08 13:35:00,behind mall 3th cross kengeri bengaluru,Bengaluru,560000,C0788,3,18.5,afternoon,delivered,
ORD02704,2026-03-04 18:55:00,near temple 10th cross jp nagar bengaluru,Bengaluru,560078,C0480,2,19.7,evening,delivered,
ORD02705,2026-03-11 20:55:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100,C1104,1,15.3,morning,delivered,
ORD02706,2026-03-09 20:35:00,close to lake 6th cross hsr layout bengaluru,Bengaluru,560102,C0668,0,19.4,night,delivered,
ORD02707,2026-03-01 16:25:00,behind mall 10th cross marathahalli bengaluru ???,Bengaluru,560037,C0147,0,3.2,afternoon,delivered,
ORD02708,2026-03-03 13:55:00,beside park 1th cross whitefield bengaluru,Bengaluru,560066,C0888,0,15.0,afternoon,delivered,
ORD02709,2026-03-09 13:45:00,beside park 5th cross electronic city bengaluru,Bengaluru,560000,C0433,0,17.9,morning,delivered,
ORD02710,2026-03-26 20:45:00,near metro 10th crs jayanagar blru,Bengaluru,560011,C0865,0,8.7,night,delivered,
ORD02711,2026-03-17 09:15:00,opp school 11th cross btm layout bengaluru,Bengaluru,560076,C0764,1,15.0,night,failed,wrong_address
ORD02712,2026-03-12 20:05:00,beside park 2th cross kengeri bengaluru,Bengaluru,560060,C0986,1,6.9,night,delivered,
ORD02713,2026-03-13 20:55:00,opp school 3th cross jp nagar bengaluru,Bengaluru,,C0333,2,16.8,night,failed,rescheduled
ORD02714,2026-03-14 16:05:00,close to lake 9th cross jayanagar bengaluru,Bengaluru,560011,C1111,3,6.3,afternoon,delivered,
ORD02715,2026-03-25 11:45:00,behind mall 12th cross whitefield bengaluru,Bengaluru,560066,C0322,2,16.1,morning,delivered,
ORD02716,2026-03-23 16:55:00,near metro 10th cross bellandur ???,Bengaluru,560103,C0788,1,14.6,afternoon,delivered,
ORD02717,2026-03-13 18:25:00,close to lake 9th cross electronic city,Bengaluru,560100,C0980,4,12.0,evening,delivered,
ORD02718,2026-03-22 20:55:00,beside park 9th crs marathahalli blru,Bengaluru,560037,C1153,0,5.8,night,delivered,
ORD02719,2026-03-04 18:35:00,beside park 7th cross hsr layout bengaluru,Bengaluru,560102,C0168,2,11.9,evening,delivered,
ORD02720,2026-03-07 09:45:00,close to lake 10th cross bellandur bengaluru,Bengaluru,560103,C0032,0,16.9,morning,delivered,
ORD02721,2026-03-25 13:35:00,beside park 12th cross kengeri bengaluru,Bengaluru,560060,C0852,0,3.2,afternoon,delivered,
ORD02722,2026-03-10 09:55:00,near temple 5th crs jp nagar blru,Bengaluru,560078,C0114,2,10.1,morning,delivered,
ORD02723,2026-03-01 13:55:00,close to lake 10th cross indiranagar bengaluru,Bengaluru,560038,C0271,0,19.3,afternoon,delivered,
ORD02724,2026-03-07 16:55:00,behind mall 12th cross electronic city bengaluru,Bengaluru,560100,C0840,3,6.1,afternoon,delivered,
ORD02725,2026-03-23 11:25:00,near metro 6th cross whitefield bengaluru,Bengaluru,,C0963,0,14.5,morning,failed,customer_unavailable
ORD02726,2026-03-23 20:55:00,beside park 1th cross kengeri bengaluru,Bengaluru,560060,C0323,1,11.9,night,delivered,
ORD02727,2026-03-08 16:05:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560000,C0585,1,12.6,afternoon,delivered,
ORD02728,2026-03-02 20:25:00,beside park 8th cross whitefield bengaluru,Bengaluru,560066,C1006,1,8.6,night,failed,wrong_address
ORD02729,2026-03-03 13:45:00,close to lake 8th cross marathahalli bengaluru,Bengaluru,560037,C0796,0,19.0,afternoon,failed,pincode_mismatch
ORD02730,2026-03-20 13:35:00,close to lake 1th crs hsr layout,Bengaluru,,C0631,0,12.9,afternoon,delivered,
ORD02731,2026-03-07 09:15:00,close to lake 3th cross bellandur bengaluru,Bengaluru,560103,C0185,1,5.4,morning,delivered,
ORD02732,2026-03-21 20:45:00,behind mall 7th cross marathahalli,Bengaluru,560037,C0319,1,3.2,night,failed,pincode_mismatch
ORD02733,2026-03-09 18:05:00,near temple 4th cross jp nagar bengaluru,Bengaluru,560078,C0753,0,7.6,evening,delivered,
ORD02734,2026-03-22 16:35:00,opp school 9th cross bellandur bengaluru,Bengaluru,560103,C0588,1,3.9,afternoon,delivered,
ORD02735,2026-03-10 18:45:00,behind mall 1th cross indiranagar,Bengaluru,560038,C0919,1,10.1,evening,failed,out_of_zone
ORD02736,2026-03-15 20:05:00,behind mall 6th cross indiranagar bengaluru,Bengaluru,560038,C0626,2,8.6,night,failed,pincode_mismatch
ORD02737,2026-03-05 20:35:00,opp school 12th cross whitefield bengaluru,Bengaluru,560066,C0163,1,9.8,night,delivered,
ORD02738,2026-03-15 18:35:00,near metro 2th crs indiranagar,Bengaluru,560038,C0339,1,5.9,evening,delivered,
ORD02739,2026-03-26 16:45:00,opp school 2th cross bellandur ???,Bengaluru,560103,C0159,0,15.2,afternoon,failed,wrong_address
ORD02740,2026-03-03 09:45:00,near temple 3th cross jp nagar bengaluru,Bengaluru,560078,C0811,2,6.3,morning,delivered,
ORD02741,2026-03-01 13:25:00,near temple 12th cross whitefield bengaluru,Bengaluru,,C0188,0,18.2,afternoon,delivered,
ORD02742,2026-03-23 16:05:00,beside park 6th cross whitefield,Bengaluru,560066,C0379,4,14.2,morning,failed,wrong_address
ORD02743,2026-03-07 11:35:00,near temple 2th cross jp nagar bengaluru,Bengaluru,,C0158,1,16.4,morning,delivered,
ORD02744,2026-03-28 18:15:00,near temple 4th cross kengeri bengaluru,Bengaluru,,C0826,2,18.0,evening,delivered,
ORD02745,2026-03-11 11:55:00,behind mall 8th crs btm layout blru,Bengaluru,560076,C0067,4,6.1,morning,failed,rescheduled
ORD02746,2026-03-11 09:05:00,close to lake 7th crs electronic city blru,Bengaluru,560100,C0391,3,14.4,morning,delivered,
ORD02747,2026-03-20 16:35:00,behind mall 7th crs jayanagar blru ???,Bengaluru,560011,C0368,0,7.2,afternoon,delivered,
ORD02748,2026-03-25 16:25:00,close to lake 8th cross jayanagar bengaluru,Bengaluru,560011,C1022,1,14.2,evening,delivered,
ORD02749,2026-03-10 09:05:00,near temple 2th cross jp nagar bengaluru,Bengaluru,560000,C1004,2,2.8,morning,delivered,
ORD02750,2026-03-13 18:15:00,behind mall 12th cross btm layout bengaluru,Bengaluru,,C0282,1,17.2,evening,failed,pincode_mismatch
